idx	18BR003	11BR024	11BR042	01BR033	03BR002	11BR023	11BR036	01BR018	14BR008	11BR004	15BR003	06BR005	11BR016	20BR005	11BR080	18BR002	11BR018	03BR010	22BR006	18BR007	11BR025	05BR026	11BR055	05BR029	11BR043	05BR009	11BR030	11BR038	20BR008	03BR004	11BR020	11BR056	11BR019	11BR010	01BR027	11BR060	11BR072	18BR017	20BR001	14BR005	05BR001	03BR005	03BR013	21BR010	11BR053	11BR017	20BR002	05BR003	11BR031	09BR007	11BR059	11BR015	01BR030	06BR014	18BR009	11BR028	11BR050	11BR049	11BR075	11BR054	22BR005	13BR009	05BR016	11BR014	18BR016	06BR003	11BR051	06BR006	14BR014	20BR007	09BR005	20BR006	18BR010	16BR012	11BR013	11BR012	09BR004	11BR032	18BR019	11BR027	11BR003	11BR074	01BR001	05BR038	01BR017	01BR015	11BR022	01BR025	11BR009	11BR006	11BR011	05BR005	11BR058	11BR040	11BR073	01BR032	01BR031	18BR004	11BR047	18BR006	11BR044
hsa-miR-2276-3p	0.9314	2.5894	1.4037	1.9568	1.2332	1.9009	1.3198	1.6264	0	3.1105	0.4829	1.7612	0.6025	1.2357	0.6997	3.94	1.2734	0	0.732	2.2929	1.8123	0.4845	0.9325	2.8812	1.8949	0	1.4559	2.5158	2.606	3.0413	0.7783	2.7126	0.7934	1.2228	1.9412	1.704	0.2334	1.5823	0.1969	1.3968	2.2269	0	0.5808	1.5662	1.4202	2.5761	0.7072	2.1946	2.3517	1.4949	1.3123	1.4114	0.819	1.8815	2.5225	1.37	0.8333	1.3276	0.9501	1.8199	1.9126	0.4552	0.5115	1.2656	0.677	2.231	1.4988	2.077	0.2415	1.5945	0.7885	2.1099	2.1923	0.6258	1.0991	1.4772	0.7787	0.573	1.0035	1.0402	0.502	0.694	0.9129	1.3012	3.6817	1.8045	0.9467	2.7095	1.5491	0.9334	0.5168	0.8247	2.2283	0	1.2602	0.9598	0	0.7358	1.1999	1.8985	1.5821
hsa-miR-2276-5p	0	0.471	0.3047	0	0	0	0.3212	0	0.3597	0	0.2616	0.3092	0	0.2938	0	0	0	0.4662	0	0	0.4424	0	0.3817	0.8066	0.5795	0	0	0	0.4927	0	0	0.2699	0	0	0	0	0.2334	0	0	0	0	0	0.5808	0.6419	0	0	0	0	0	0	0	0	0	0.2238	0	0	0	0	0	0.3254	0	0	0	0	0.2625	0.4178	0	0	0.2415	0	0.3132	0	0	0	0.8168	0	0	0	0.5873	0	0	0.2701	0	0.3706	0	0	0	0	0	0	0	0	0	0.2639	0.3016	0.211	0	0.289	0.4052	0	0
hsa-miR-2277-3p	2.0086	2.9189	1.7447	2.1565	2.6788	3.7825	2.3191	2.7152	1.4325	1.6904	2.256	2.4701	2.6285	1.7041	1.1689	3.4966	2.1067	0.8179	1.7282	3.3023	2.3067	2.7197	3.0996	1.6993	2.94	1.8128	1.9384	3.0602	3.1266	3.8092	2.8946	2.3546	2.104	2.8968	3.018	3.1543	1.6356	2.8039	0.5247	2.9893	3.3133	2.8971	2.1603	1.9267	3.9418	2.4724	1.3081	3.7572	2.6159	3.4425	3.5999	1.219	2.0203	1.2279	2.1888	3.3381	1.3581	0.9305	1.9245	2.2618	4.0185	1.4166	1.3158	2.2175	1.2613	2.4239	1.5812	2.4613	0.7898	2.933	0.5703	4.0068	2.5262	3.5005	2.9733	2.5623	1.8811	2.1418	2.4208	1.5104	3.1551	2.1025	2.1799	1.7412	4.0989	3.8789	2.7147	3.1305	2.6176	2.3488	1.1968	1.5499	1.5074	2.3828	2.0083	1.7495	2.6252	1.686	1.3904	2.8078	1.0972
hsa-miR-2277-5p	4.0897	4.1688	3.2425	3.2699	3.6155	4.7291	4.5358	4.0275	2.7964	3.3088	3.0626	3.9165	4.1784	3.1906	2.5063	4.4131	3.0155	2.575	2.4492	4.0838	3.0936	3.4564	3.746	4.1431	3.9389	2.5027	4.098	3.5219	3.534	4.615	3.5071	3.9059	2.5274	3.5173	4.1732	4.4143	2.3825	2.5816	1.6074	3.0616	4.7706	1.4641	4.0328	2.8408	3.6706	3.2759	2.8309	4.0446	3.8418	4.0965	4.7724	3.0537	2.0203	1.9457	3.5938	4.2196	2.6229	1.8346	3.5392	2.7698	4.3472	1.7705	3.0416	3.0038	3.23	3.3791	3.3872	2.8951	2.2154	4.1486	2.7172	4.9331	3.222	4.6993	3.2864	4.0541	3.1493	3.1377	2.5502	3.1577	4.9719	2.8843	1.8672	3.2017	4.4221	4.6255	3.2244	4.4631	3.6132	3.5189	2.9804	2.9175	3.6282	2.77	3.0372	2.8679	3.6799	3.3352	2.47	3.6703	2.9168
hsa-miR-2278	0	0.8255	1.2695	0.6566	0	0.9347	1.4572	1.258	0	0.3986	0.2616	0	1.0263	0.2938	0.9533	0.6243	0	0	0.4119	0.4379	0	0.4845	0.6832	1.0866	0.5795	0	0.2844	0	0.2673	0	0.441	0.4972	0	0	0.774	0	0	0	0	0	1.0369	0	0	0.6419	0.7811	0.4994	0	0	0.5974	0	1.0789	0	0	0	0.4808	0.4815	0.3925	0.2029	0.6408	0.5908	0.3522	0.6383	0	0.6431	0	0.4178	0.2216	0	0	0.6573	0	0	0.8427	0	0.4654	0	0	0.3147	0.2234	0	0.502	0	0	0	1.0536	0.5013	0	0	0	0.2957	0	0	0.3864	0	0.551	0	0.7979	0	0	0	0.3616
hsa-miR-2355-3p	0.6824	1.551	1.2695	1.4485	0.5363	2.351	1.4572	1.258	0.3597	2.6802	1.1327	0.3092	1.8447	1.7041	0.6997	0.3456	0.5582	0	0.2206	1.0453	0.7805	1.9236	0.6832	2.408	1.3121	0	1.9384	0.6082	1.0127	0.7851	0.7783	2.0307	0	0.2896	3.018	1.5269	1.1565	0.5836	0.3701	0.4939	2.9703	0	1.3145	0.8801	1.5438	1.6173	0.7072	1.4796	0.5974	0.8313	1.6893	1.219	1.7192	1.2279	1.3684	2.3674	1.808	1.0405	2.0597	0.5908	0.3522	0.4552	1.0453	0.6431	0.9985	2.5941	0.8719	1.1939	1.0657	1.2885	0.978	1.7707	1.131	0.6258	0.8168	1.4772	1.3841	1.4365	1.2264	1.3701	0.8738	1.5126	2.032	1.1187	2.0797	0.5013	1.5134	0	0.9732	2.1414	1.1968	1.8872	1.3424	0.68	0.7635	0	1.3086	1.3518	1.8458	0.8627	0.6505
hsa-miR-2355-5p	0.3812	0.8255	1.5266	1.1062	1.2332	2.216	3.1668	0.762	0.8872	5.2686	1.4798	1.1342	1.6199	1.6005	1.3564	1.392	0	0.4662	0.4119	1.8	1.0542	1.1357	1.145	1.9988	0.3187	1.2846	0.7257	1.6311	1.5017	1.2907	1.4792	1.8776	0.7934	0.7373	2.7399	2.3617	1.0382	0.5836	1.675	0	1.634	1.9751	2.1603	1.0846	0.5646	1.164	0.5077	0.6747	1.3443	0.8313	1.8463	0.4136	1.7192	0.4175	0.8407	1.6686	2.427	2.6861	1.8519	0.5908	1.4108	1.4166	1.3158	0.8817	1.3767	1.0055	1.9958	2.2819	0.2415	1.1072	1.6699	1.4901	1.577	1.0608	1.8739	2.3261	0	1.5609	0.7398	0.3382	1.169	0.694	1.4676	1.3012	1.0536	0	0.5496	1.076	0.9732	1.3742	2.1526	2.6777	1.6554	1.2661	1.1128	0.7049	1.9834	1.3518	1.1999	2.0004	2.3184
hsa-miR-2392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-23a-3p	9.3708	10.7637	11.659	12.0592	11.4363	11.7122	10.1335	12.6071	11.0646	10.8706	10.0879	11.6867	10.313	12.0693	11.233	11.387	10.4205	9.091	10.7598	10.8102	9.6148	11.4497	11.3258	11.558	10.4183	11.4477	10.7593	11.3476	12.0015	11.1668	11.1399	11.4599	9.667	10.5692	12.2293	10.7952	11.0996	11.3993	9.8864	10.317	11.5428	10.7994	10.6014	10.8589	10.5517	11.3806	11.7156	11.403	10.5224	11.5166	10.9408	10.016	11.7685	11.1457	10.4025	10.7201	11.3751	10.3067	11.2903	9.7556	11.0622	11.1486	10.8713	11.4164	11.0211	10.6363	11.4225	10.9202	11.3899	11.3593	11.2742	10.1709	10.8422	11.0565	10.7071	10.7913	11.2375	11.0767	11.1923	9.2709	10.848	11.3835	12.0789	11.3788	11.8289	11.3017	11.0005	11.2068	10.0215	10.4766	10.6196	12.6323	11.4243	11.4072	9.6181	9.871	11.9788	10.0823	11.2516	10.7093	11.1942
hsa-miR-23a-5p	3.8077	5.4028	4.7221	3.3537	5.6462	5.5694	2.5207	4.2013	3.9222	3.4415	5.675	4.5959	5.0046	6.2645	3.3293	4.1744	3.9234	4.7919	3.7433	4.7863	2.6742	4.7302	4.4122	3.875	4.5079	4.7274	5.1468	5.9129	4.6448	6.3766	4.7218	3.6929	4.3263	4.7073	5.0109	3.8627	3.2898	5.8034	1.4619	5.5462	4.7425	7.6505	4.1176	3.9345	5.7006	5.3176	5.8927	6.9591	4.8171	5.4635	5.3979	3.6191	4.3833	5.8039	6.1894	5.3157	3.9724	2.3862	3.08	3.9471	5.8909	3.6653	4.8302	3.6776	3.8453	5.555	2.6956	4.2004	3.4137	6.3641	3.1306	3.144	5.4543	3.1048	3.6784	3.1014	1.7337	4.4084	4.1222	3.6274	3.1551	4.2414	4.0781	2.9516	4.5601	4.1392	3.6545	4.5338	4.9019	4.6632	5.1656	4.4978	4.9155	4.7055	4.0715	3.3187	3.9792	4.9513	3.8699	5.1109	2.9702
hsa-miR-23b-3p	8.4684	9.3822	10.987	12.007	10.8006	9.3513	9.9937	11.4955	12.5689	10.042	9.3942	10.7448	9.9139	10.4225	10.8085	11.8098	10.8104	9.4134	10.0824	11.3176	9.038	11.0721	11.1955	8.4905	9.7634	11.6614	9.4881	10.8581	12.5819	11.0333	11.1801	11.242	8.7329	9.4351	11.4395	10.8194	10.2048	11.7351	10.1159	9.3428	10.9417	10.4957	11.1326	10.7754	10.3886	9.9403	11.417	9.9901	10.2635	11.6968	10.9718	9.062	11.6345	10.6626	9.5757	9.9578	10.8447	9.5864	11.2642	8.0902	11.0737	9.988	9.4052	11.7164	10.5822	10.7752	11.377	10.972	12.0571	9.9002	9.3089	10.9253	11.4413	10.562	11.1396	10.4408	11.2292	11.1114	10.3205	9.4624	9.1922	11.2531	10.7748	10.6758	10.7785	10.7544	10.6991	10.8399	10.6009	10.6255	9.9756	12.2568	10.9836	11.4389	9.8059	7.181	11.1218	9.0344	11.7846	10.9689	10.6717
hsa-miR-23b-5p	0	1.7296	1.5266	2.3319	1.486	1.7131	0.3212	2.1632	1.4325	0.3986	1.4798	1.7612	2.0392	1.4888	1.1689	2.486	0.9597	1.5396	0.9937	2.0674	0.4424	1.5828	0.6832	0.2477	1.6891	1.9532	2.234	2.5158	2.3989	2.4167	1.8086	1.287	0.7934	0.9179	1.9412	1.5269	1.0382	2.4562	0.1969	1.6047	1.634	2.1756	2.312	1.0846	1.4202	1.4084	1.6363	2.1946	1.3443	2.13	1.8463	0	0.819	1.1207	1.1286	1.255	1.2673	0.539	1.5181	0.5908	2.0148	1.2007	0.7122	2.0318	0.677	1.8824	1.3185	1.1939	1.4004	1.4496	0.3132	1.3263	1.9172	0.6258	1.5379	1.2253	1.2817	1.4365	1.1193	1.3701	0.8738	1.9571	0.5275	1.7412	1.0536	1.6218	1.2577	2.1126	1.8354	1.9844	1.4452	1.8872	1.7896	1.5885	0.7635	0.211	2.4413	1.472	1.9704	1.8985	0
hsa-miR-23c	0	0	0.3047	0	0	0	0.3212	0	0.3597	0	0	0.3092	0	0	0	0.3456	0	0.4662	0.5808	0	0	1.1357	0.6832	0	0.3187	0.7808	0.2844	0	0.4927	0	0.441	0.4972	0	0	0	0	0.2334	0	0.3701	0	0	0	0	0.3564	0	0	0	0	0	0	0	0	0	0	0	0.6729	0	0	0	0.3254	0	0.2455	0	0.6431	0	0	0	0	0	0	0	0	0	0	0.4654	0.5321	0.2375	0	0	0	0.502	0	0	0	0	0	0.5496	0	0.7156	0	0	0	0	0.68	0.3016	0	0	0	0.7212	0	0
hsa-miR-24-1-5p	0	0.471	0.3047	0.6566	0	0.9347	1.3198	0.762	0	2.17	0.6748	0.7799	0.6025	0.5377	0.9533	1.5336	0	0	0	1.274	0	0.8465	0.3817	0.2477	1.1609	1.0546	0.2844	0.6082	0.6876	0.4453	0.7783	0.8663	0.4505	0.2896	1.2751	1.0902	0.6105	0	0.1969	0	0.6097	0	0.5808	0	0.5646	0.8696	0.8824	0.6747	1.0187	0	0	0.4136	0.819	0.4175	0	0.6729	0.8333	1.6387	0	0	0	0.4552	0.5115	1.425	0	0	0.9972	0.7171	0.7898	0	0.7885	0	0.482	0	0	0	0.4413	0.573	0.7398	0.3382	0.502	0.694	0.5275	0.3706	2.0797	0.5013	0.9467	0	1.1917	0	0	0	0.3864	0.2639	0.3016	0.211	0.7979	0.289	0.4052	0.348	0.8911
hsa-miR-24-2-5p	3.6773	5.3492	5.3315	5.7861	5.101	6.4602	5.3803	6.2898	4.0995	6.5871	3.9552	5.7564	5.5428	6.6684	6.5547	5.2817	4.3145	3.4981	4.6318	4.9607	3.5999	5.3822	4.8206	6.6066	4.7257	5.0266	4.9575	4.9733	5.3962	5.6281	4.7793	5.1935	3.3965	4.4082	7.017	5.0439	4.7637	5.1046	4.8397	4.4744	5.9296	4.6794	4.2362	4.6654	4.6268	5.6502	5.8083	5.9076	4.8432	5.4204	5.0396	4.3402	5.0815	5.0464	5.0109	4.6535	6.1055	5.259	5.4553	4.1865	5.5343	5.8146	4.6707	4.834	5.0151	4.7654	5.8018	4.8423	5.0233	5.7184	6.7009	4.3645	4.6553	5.0461	4.1187	4.795	3.9534	4.4889	4.7347	3.5643	5.8165	5.0587	7.0113	5.2104	6.3327	4.911	5.3533	5.0979	4.3178	4.5696	4.8792	5.4781	5.6122	4.9216	4.3762	4.7875	6.8328	4.1582	5.006	4.9161	6.2024
hsa-miR-24-3p	6.353	8.0226	8.1786	8.1439	7.631	9.0087	7.7697	9.0886	7.8916	9.1221	6.6806	8.024	7.2806	8.8676	8.835	8.5408	6.9902	5.5119	7.6822	7.9175	7.0044	8.457	8.0137	8.9677	8.328	8.1638	7.7983	8.2754	8.4935	7.3898	8.5848	8.7849	6.6167	7.4483	9.0362	8.4568	7.3741	8.2745	7.2772	7.4706	8.4521	6.6702	7.4594	7.4922	7.6947	8.7241	8.6346	7.2121	7.4076	8.4762	8.2319	6.9828	8.9458	7.9935	7.7184	8.0737	8.3586	8.568	8.6873	6.9569	8.0334	8.2397	7.0428	7.8779	7.5238	7.0589	8.8907	6.7273	7.8917	8.4242	8.6622	7.2599	7.6592	7.8533	7.5512	7.8303	7.8645	8.038	8.0677	6.3498	7.6193	7.493	9.1824	8.5731	9.1712	6.9589	8.0261	7.7474	6.6515	7.0169	7.5707	9.4103	8.059	8.0969	6.9891	7.4708	9.293	7.2814	8.1288	7.8431	9.0675
hsa-miR-2467-3p	0	0	0	0	0	0.9347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2701	0	0	0	0	0	0	0	0	0	0.4705	0	0	0	0	0	0	0	0	0
hsa-miR-2467-5p	0.9314	2.1617	0.9564	0.6566	1.2332	2.6935	3.3891	0	0.6475	3.907	0.6748	0.7799	2.5022	1.0903	1.6712	0.6243	0.9597	0	0.9937	1.0453	1.4825	1.5828	0.6832	2.1885	1.1609	0.7808	1.2063	1.0347	0.8593	1.4896	0.441	0.8663	0.4505	0.7373	1.6462	0.4608	0.6105	0.5836	1.2116	0	2.8701	1.7421	0.5808	1.4228	1.285	1.7998	0.276	1.1326	1.6098	1.0279	1.5131	0.9971	0.819	1.3277	1.3684	0.2607	1.3581	1.8944	1.9937	0.3254	1.6834	1.3127	0.5115	0	0.8467	0.7413	1.4115	1.1939	0.4483	1.8468	2.0537	1.3263	0.482	1.0608	1.0991	0.92	2.1373	0.3147	0.7398	0.6119	2.1143	0.694	0	1.7412	1.0536	1.1677	0.5496	2.1126	0.7156	0	1.1968	1.5499	1.1562	0	0.7635	1.2735	1.3086	1.472	0.9803	0.6282	2.3184
